Pressure (P),Temperature (T),Z (Pitzer),Z (PR),Z (RK)
130,308,0.8051405699873901,0.8302316446993512,0.853848995015575
130,309,0.8075424884406135,0.8323857421484377,0.8558500821891493
130,310,0.8099140657558375,0.8345116351344878,0.8578233969723745
130,311,0.8122557665778416,0.8366097854051521,0.859769413451366
130,312,0.8145680470529751,0.8386806461880654,0.8616885968259771
130,313,0.8168513550105736,0.8407246623098191,0.8635814035245821
130,314,0.8191061301399452,0.8427422703190015,0.865448281324487
130,315,0.821332804163045,0.8447338986126065,0.8672896694770718
130,316,0.8235318010029591,0.8466999675651088,0.8691059988368441
130,317,0.8257035369483102,0.8486408896596265,0.8708976919936586
130,318,0.8278484208136977,0.8505570696206475,0.8726651634074594
130,319,0.8299668540962792,0.8524489045478476,0.8744088195449531
130,320,0.8320592311285981,0.8543167840505453,0.8761290590176616
130,321,0.8341259392277597,0.8561610903824725,0.8778262727209243
130,322,0.8361673588410509,0.8579821985764782,0.8795008439733947
140,273,0.6743343406714413,0.7282550052056392,0.7585031368558328
140,274,0.6784687889976461,0.7317301403731842,0.7618025237313091
140,275,0.6825453176572001,0.7351608825928485,0.7650584002199949
140,276,0.686564920206064,0.7385475839664415,0.7682710594169693
140,277,0.6905285697826932,0.7418906225097882,0.7714408260781105
140,278,0.6944372195983423,0.7451903991049134,0.7745680532048045
140,279,0.6982918034138863,0.7484473346953218,0.7776531188802596
140,280,0.7020932360035783,0.7516618677089555,0.7806964233443443
140,281,0.7058424136061443,0.7548344516939974,0.783698386293856
140,282,0.7095402143636073,0.7579655531531152,0.7866594443950683
140,283,0.7131874987482164,0.7610556495623892,0.7895800489956979
140,284,0.7167851099778425,0.7641052275617897,0.7924606640236909
140,285,0.7203338744201937,0.7671147813047605,0.7953017640606288
140,286,0.7238346019861879,0.7700848109550941,0.7981038325780234
140,287,0.7272880865128108,0.773015821320036,0.8008673603252674
140,288,0.7306951061357783,0.7759083206091826,0.8035928438585196
140,289,0.7340564236523024,0.7787628193093944,0.8062807842003732
140,290,0.7373727868742668,0.7815798291666212,0.8089316856206941
140,291,0.7406449289720887,0.7843598622661216,0.8115460545295929
140,292,0.7438735688095487,0.787103430203167,0.8141243984739925
140,293,0.7470594112698536,0.7898110433368515,0.8166672252298373
140,294,0.7502031475731941,0.7924832101202061,0.8191750419824804
140,295,0.753305455586041,0.7951204365002814,0.8216483545882658
140,296,0.7563670001224307,0.7977232253823507,0.8240876669108488
140,297,0.7593884332374659,0.8002920761528171,0.8264934802261832
140,298,0.7623703945132615,0.8028274842558506,0.8288662926905928
140,299,0.7653135113375569,0.805329940819119,0.8312065988667077
140,300,0.7682183991752015,0.8077999323243953,0.8335148893024671
140,301,0.7710856618327238,0.810237940319112,0.8357916501587026
140,302,0.7739158917161787,0.8126444411652691,0.8380373628812086
140,303,0.7767096700824687,0.8150199058223944,0.8402525039134416
140,304,0.7794675672843222,0.8173647996614853,0.8424375444464114
140,305,0.7821901430091107,0.8196795823071773,0.8445929502024343
140,306,0.7848779465116804,0.8219647075055321,0.8467191812498167
140,307,0.7875315168413646,0.8242206230151128,0.8488166918457141
140,308,0.7901513830633433,0.8264477705191854,0.850885930304613
140,309,0.7927380644745069,0.8286465855570413,0.8529273388901208
140,310,0.7952920708139788,0.8308174974726605,0.8549413537279129
140,311,0.7978139024684449,0.8329609293790239,0.8569284047378947
140,312,0.8003040506724348,0.8350772981365444,0.8588889155837394
140,313,0.8027629977036947,0.8371670143442634,0.8608233036381718
140,314,0.8051912170737872,0.8392304823424813,0.8627319799624646
140,315,0.8075891737140485,0.8412681002256961,0.8646153492987598
140,316,0.8099573241570329,0.8432802598647585,0.8664738100739191
140,317,0.8122961167135649,0.8452673469372822,0.868307754413771
140,318,0.8146059916455206,0.8472297409654003,0.8701175681666447
140,319,0.8168873813344545,0.8491678153600752,0.8719036309352317
140,320,0.8191407104461828,0.8510819374711969,0.873666316115872
140,321,0.8213663960914336,0.8529724686428067,0.8754059909444396
140,322,0.8235648479826702,0.8548397642728254,0.877123016548103
150,273,0.6510725078622585,0.7260638953140037,0.7575878173239103
150,274,0.6555022739260492,0.729473755453092,0.760801300593686
150,275,0.6598699832041429,0.7328448408096191,0.7639776626928942
150,276,0.6641767002207829,0.7361772269749463,0.7671168957696703
150,277,0.6684234676243141,0.7394710262825077,0.7702190338695418
150,278,0.6726113067125096,0.7427263846515634,0.7732841496380656
150,279,0.6767412179434497,0.7459434786238124,0.7763123511960519
150,280,0.6808141814324054,0.749122512586376,0.7793037791855482
150,281,0.6848311574351547,0.7522637161741026,0.7822586039836037
150,282,0.6887930868181507,0.7553673418436412,0.7851770230798716
150,283,0.692700891515946,0.7584336626115249,0.78805925861324
150,284,0.6965554749762598,0.7614629699483043,0.7909055550621944
150,285,0.7003577225930646,0.7644555718207543,0.7937161770830632
150,286,0.7041085021280584,0.7674117908742252,0.7964914074900451
150,287,0.7078086641208688,0.7703319627472819,0.7992315453706922
150,288,0.7114590422883338,0.7732164345110315,0.8019369043303943
150,289,0.7150604539131811,0.7760655632256532,0.8046078108594013
150,290,0.7186137002224287,0.7788797146069707,0.8072446028159808
150,291,0.7221195667558094,0.7816592617961675,0.8098476280193179
150,292,0.7255788237245164,0.7844045842259895,0.8124172429459835
150,293,0.7289922263605575,0.7871160665771622,0.8149538115239339
150,294,0.7323605152569936,0.7897940978189716,0.8174577040181734
150,295,0.7356844166993296,0.7924390703283496,0.8199292960024511
150,296,0.7389646429883187,0.7950513790820422,0.822368967411605
150,297,0.7422018927544277,0.7976314209167829,0.8247771016693741
150,298,0.7453968512642086,0.8001795938526843,0.8271540848867391
150,299,0.748550190718811,0.8026962964753246,0.8295003051261389
150,300,0.7516625705448587,0.8051819273723121,0.8318161517271034
150,301,0.7547346376779183,0.8076368846203444,0.8341020146891056
150,302,0.7577670268387628,0.8100615653190772,0.8363582841076911
150,303,0.7607603608026451,0.8124563651682931,0.8385853496601137
150,304,0.7637152506617737,0.8148216780851754,0.8407836001369968
150,305,0.76663229608119,0.8171578958586119,0.8429534230167153
150,306,0.769512085548229,0.819465407837763,0.8450952040793711
150,307,0.7723551966157478,0.8217446006522275,0.8472093270575278
150,308,0.7751621961392964,0.8239958579613834,0.8492961733209135
150,309,0.7779336405084002,0.8262195602306428,0.851356121592624
150,310,0.7806700758721201,0.8284160845324844,0.8533895476944107
150,311,0.7833720383590481,0.8305858043703288,0.8553968243188734
150,312,0.7860400542918944,0.8327290895234221,0.8573783208264876
150,313,0.7886746403968158,0.8348463059110676,0.859334403065537
150,314,0.791276304007629,0.8369378154745932,0.861265433213191
150,315,0.793845543265052,0.8390039760756615,0.8631717696360506
150,316,0.7963828473111066,0.8410451414095399,0.8650537667686009
150,317,0.7988886964788195,0.8430616609321091,0.8669117750081832
150,318,0.8013635624773435,0.8450538797994496,0.8687461406251062
150,319,0.8038079085726297,0.8470221388189463,0.870557205686681
150,320,0.8062221897637671,0.8489667744109233,0.8723453079940457
150,321,0.8086068529551074,0.8508881185799063,0.874110781030681
150,322,0.8109623371242894,0.8527864988946652,0.8758539539216768
160,273,0.6278106750530758,0.7260247033536404,0.7589855100709404
160,274,0.6325357588544527,0.7293377510950989,0.7620788331593913
160,275,0.6371946487510858,0.732617796865401,0.7651414589427905
160,276,0.6417884802355018,0.7358646849474026,0.7681731423857532
160,277,0.646318365465935,0.7390783020188204,0.7711736840750723
160,278,0.650785393826677,0.7422585742930776,0.7741429274765073
160,279,0.655190632473013,0.7454054647833007,0.7770807562753199
160,280,0.6595351268612324,0.7485189706908327,0.7799870918067786
160,281,0.663819901264165,0.751599120918464,0.7828618905813072
160,282,0.668045959272694,0.7546459737075503,0.7857051419076362
160,283,0.6722142842836759,0.7576596143973974,0.7885168656160504
160,284,0.6763258399746772,0.7606401533045362,0.7912971098828574
160,285,0.6803815707659356,0.7635877237190081,0.7940459491562848
160,286,0.684382402269929,0.766502480014281,0.7967634821832141
160,287,0.6883292417289267,0.7693845958671137,0.7994498301355535
160,288,0.6922229784408894,0.7722342625833865,0.8021051348344732
160,289,0.6960644841740597,0.7750516875257369,0.804729557070315
160,290,0.6998546135705906,0.7778370926387552,0.8073232750155894
160,291,0.7035942045395299,0.7805907130673868,0.8098864827282324
160,292,0.7072840786394843,0.7833127958641769,0.8124193887419959
160,293,0.7109250414512613,0.7860035987810501,0.8149222147408235
160,294,0.7145178829407932,0.7886633891413178,0.8173951943137849
160,295,0.7180633778126182,0.7912924427877422,0.8198385717872072
160,296,0.7215622858542066,0.7938910431025289,0.8222526011305615
160,297,0.7250153522713896,0.7964594800952993,0.8246375449326424
160,298,0.728423308015156,0.7989980495551667,0.8269936734446695
160,299,0.731786870100065,0.8015070522632292,0.8293212636869178
160,300,0.735106741914516,0.8039867932619029,0.8316205986156169
160,301,0.7383836135231129,0.8064375811776945,0.8338919663468827
160,302,0.7416181619613471,0.8088597275941498,0.8361356594346048
160,303,0.7448110515228215,0.8112535464718751,0.8383519741992389
160,304,0.7479629340392253,0.8136193536126844,0.8405412101046503
160,305,0.7510744491532694,0.815957466165067,0.8427036691801528
160,306,0.7541462245847776,0.8182682021683161,0.8448396554851632
160,307,0.7571788763901309,0.8205518801328195,0.8469494746138173
160,308,0.7601730092152494,0.8228088186541325,0.8490334332372005
160,309,0.7631292165422936,0.8250393360585994,0.8510918386807975
160,310,0.7660480809302616,0.8272437500784012,0.8531249985350235
160,311,0.7689301742496513,0.8294223775540794,0.8551332202966868
160,312,0.7717760579113541,0.8315755341626234,0.8571168110394465
160,313,0.7745862830899368,0.8337035341694012,0.8590760771113604
160,314,0.7773613909414709,0.8358066902022845,0.8610113238577699
160,315,0.7801019128160555,0.8378853130464088,0.8629228553678414
160,316,0.7828083704651805,0.8399397114581334,0.864810974243194
160,317,0.7854812762440742,0.8419701919968443,0.8666759813871168
160,318,0.7881211333091664,0.8439770588733324,0.8685181758129996
160,319,0.7907284358108051,0.8459606138135531,0.8703378544706435
160,320,0.7933036690813516,0.8479211559366744,0.8721353120892297
160,321,0.7958473098187813,0.8498589816463494,0.8739108410357856
160,322,0.7983598262659088,0.8517743845342665,0.8756647311880608
170,273,0.6045488422438929,0.727889115189815,0.7624288956237388
170,274,0.6095692437828559,0.7310831601300177,0.7653791228388116
170,275,0.6145193142980286,0.7342497559125631,0.7683046681070864
170,276,0.6194002602502207,0.737388569671305,0.7712051191994713
170,277,0.624213263307556,0.7404993122311583,0.7740801083485194
170,278,0.6289594809408441,0.7435817357649182,0.7769293102187238
170,279,0.6336400470025763,0.746635631506909,0.779752439889599
170,280,0.6382560722900594,0.749660827529799,0.7825492508612375
170,281,0.6428086450931751,0.7526571865896561,0.785319533090721
170,282,0.6472988317272373,0.7556246040432061,0.7880631110665914
170,283,0.6517276770514056,0.7585630058401867,0.7907798419274257
170,284,0.6560962049730945,0.7614723465928447,0.7934696136296031
170,285,0.6604054189388066,0.764352607723796,0.7961323431683329
170,286,0.6646563024117994,0.7672037956927983,0.7987679748552181
170,287,0.6688498193369846,0.7700259403023472,0.8013764786548272
170,288,0.6729869145934451,0.7728190930815817,0.803957848582098
170,289,0.6770685144349384,0.7755833257474193,0.8065121011617227
170,290,0.6810955269187525,0.7783187287416123,0.8090392739502068
170,291,0.6850688423232505,0.7810254098420116,0.8115394241207441
170,292,0.6889893335544519,0.7837034928461437,0.8140126271106987
170,293,0.6928578565419652,0.7863531163249632,0.8164589753310953
170,294,0.6966752506245928,0.7889744324445386,0.818878576937242
170,295,0.7004423389259069,0.7915676058532901,0.8212715546593501
170,296,0.7041599287200945,0.7941328126323035,0.8236380446917855
170,297,0.7078288117883514,0.7966702393062524,0.8259781956394596
170,298,0.7114497647661032,0.7991800819123595,0.8282921675196862
170,299,0.7150235494813191,0.8016625451249096,0.830580130817745
170,300,0.7185509132841732,0.8041178414327675,0.832842265594322
170,301,0.7220325893683074,0.8065461903674297,0.8350787606428995
170,302,0.7254692970839312,0.8089478177791802,0.8372898126952133
170,303,0.7288617422429978,0.8113229551589425,0.8394756256727731
170,304,0.7322106174166769,0.8136718390035357,0.841636409982534
170,305,0.7355166022253488,0.8159947102220565,0.843772381854752
170,306,0.7387803636213262,0.8182918135812113,0.8458837627211306
170,307,0.7420025561645142,0.8205633971875126,0.8479707786313346
170,308,0.7451838222912025,0.8228097120042943,0.8500336597060727
170,309,0.7483247925761869,0.8250310114016192,0.8520726396248974
170,310,0.7514260859884029,0.8272275507372172,0.8540879551469975
170,311,0.7544883101402545,0.8293995869666739,0.8560798456632739
170,312,0.7575120615308136,0.8315473782811696,0.858048552778071
170,313,0.7604979257830579,0.833671183771162,0.8599943199189555
170,314,0.763446477875313,0.8357712631144635,0.8619173919730427
170,315,0.7663582823670589,0.8378478762872612,0.863818014948404
170,316,0.7692338936192542,0.8399012832966932,0.8656964356591388
170,317,0.7720738560093288,0.8419317439336396,0.8675529014328065
170,318,0.7748787041409892,0.8439395175445322,0.869387659838891
170,319,0.7776489630489805,0.8459248628209537,0.8712009584371301
170,320,0.7803851483989361,0.8478880376059512,0.8729930445445053
170,321,0.7830877666824549,0.8498292987159745,0.874764165019807
170,322,0.7857573154075281,0.8517489017774897,0.8765145660647304
180,273,0.5812870094347102,0.7314133017858435,0.767648388777175
180,274,0.5866027287112592,0.7344740149391487,0.7704419252477854
180,275,0.5918439798449715,0.7375123845636044,0.7732161484051812
180,276,0.5970120402649395,0.7405279528841735,0.7759705412075115
180,277,0.602108161149177,0.7435203040739254,0.7787046270288849
180,278,0.6071335680550115,0.746489062483546,0.7814179683056368
180,279,0.6120894615321396,0.7494338908768363,0.784110165150981
180,280,0.6169770177188864,0.7523544886805991,0.7867808539478196
180,281,0.6217973889221855,0.7552505902562547,0.789429705928615
180,282,0.6265517041817807,0.7581219631995822,0.7920564257503913
180,283,0.6312410698191353,0.7609684066740003,0.7946607500721286
180,284,0.6358665699715118,0.763789749782003,0.7972424461410363
180,285,0.6404292671116776,0.7665858499785534,0.7998013103934365
180,286,0.6449302025536701,0.7693565915295585,0.8023371670753048
180,287,0.6493703969450426,0.7721018840178371,0.8048498668868089
180,288,0.6537508507460006,0.7748216608985081,0.8073392856546195
180,289,0.6580725446958172,0.7775158781051084,0.8098053230351463
180,290,0.6623364402669145,0.7801845127073502,0.8122479012513484
180,291,0.6665434801069712,0.7828275616209918,0.8146669638652713
180,292,0.6706945884694198,0.7854450403699259,0.8170624745880162
180,293,0.674790671632669,0.788036981900324,0.8194344161284477
180,294,0.6788326183083924,0.790603435446326,0.821782789081601
180,295,0.6828213000391955,0.7931444654466229,0.8241076108573764
180,296,0.6867575715859824,0.7956601505110152,0.8264089146498979
180,297,0.6906422713053133,0.7981505824358912,0.8286867484475675
180,298,0.6944762215170505,0.8006158652674469,0.830941174083708
180,299,0.6982602288625732,0.803056114411347,0.8331722663274275
180,300,0.7019950846538304,0.8054714557874233,0.8353801120142099
180,301,0.705681565213502,0.8078620250279958,0.8375648092155776
180,302,0.7093204322065154,0.8102279667182776,0.8397264664470465
180,303,0.7129124329631742,0.8125694336773773,0.8418652019135091
180,304,0.7164583007941285,0.8148865862783232,0.8439811427910804
180,305,0.719958755297428,0.8171795918055669,0.8460744245443765
180,306,0.7234145026578749,0.8194486238484199,0.8481451902781794
180,307,0.7268262359388973,0.8216938617289115,0.8501935901223228
180,308,0.7301946353671557,0.8239154899624928,0.8522197806487068
180,309,0.7335203686100802,0.8261136977501905,0.8542239243192586
180,310,0.7368040910465442,0.8282886785006759,0.8562061889636616
180,311,0.7400464460308577,0.8304406293808745,0.8581667472857022
180,312,0.7432480651502733,0.8325697508937324,0.8601057763970767
180,313,0.7464095684761789,0.8346762464817987,0.862023457377471
180,314,0.749531564809155,0.836760322155319,0.8639199748598274
180,315,0.7526146519180623,0.8388221861436252,0.8657955166396505
180,316,0.755659416773328,0.840862048568582,0.8676502733072686
180,317,0.7586664357745835,0.8428801211389589,0.8694844379019977
180,318,0.7616362749728122,0.8448766168646213,0.8712982055871721
180,319,0.7645694902871558,0.8468517497894605,0.8730917733450163
180,320,0.7674666277165205,0.8488057347420562,0.8748653396904229
180,321,0.7703282235461288,0.850738787103111,0.8766191044026646
180,322,0.7731548045491474,0.852651122588698,0.8783532682741539
190,273,0.5580251766255273,0.7363699054975695,0.7743900168398514
190,274,0.5636362136396624,0.7392891188312987,0.7770203491875864
190,275,0.5691686453919145,0.7421905405590428,0.7796360088769365
190,276,0.5746238202796583,0.7450736324490697,0.782236422923023
190,277,0.5800030589907978,0.7479378947145352,0.784821053478792
190,278,0.5853076551691788,0.7507828647696905,0.7873893970262735
190,279,0.5905388760617029,0.7536081159592516,0.7899409835150264
190,280,0.5956979631477133,0.7564132562693446,0.7924753754558578
190,281,0.6007861327511959,0.7591979270277147,0.7949921669775328
190,282,0.605804576636324,0.7619618016001207,0.7974909828536523
190,283,0.610754462586865,0.7647045840892087,0.7999714775064366
190,284,0.6156369349699291,0.7674260080414134,0.8024333339936578
190,285,0.6204531152845485,0.7701258351668535,0.8048762629844541
190,286,0.6252041026955406,0.7728038540765436,0.8073000017293206
190,287,0.6298909745531005,0.7754598790407122,0.8097043130290278
190,288,0.6345147868985562,0.778093748771465,0.8120889842068404
190,289,0.639076574956696,0.7807053252325493,0.8144538260879004
190,290,0.6435773536150764,0.7832944924785276,0.8167986719892428
190,291,0.6480181178906917,0.7858611555252495,0.8191233767235147
190,292,0.6523998433843874,0.7884052392531279,0.8214278156190784
190,293,0.6567234867233729,0.7909266873444051,0.8237118835588078
190,294,0.6609899859921919,0.7934254612552532,0.8259754940395909
190,295,0.6652002611524842,0.7959015392233026,0.8282185782542153
190,296,0.6693552144518702,0.7983549153109276,0.8304410841970211
190,297,0.6734557308222751,0.8007855984844265,0.8326429757944644
190,298,0.6775026782679977,0.8031936117289831,0.8348242320614994
190,299,0.6814969082438272,0.8055789911992106,0.8369848462844236
190,300,0.6854392560234877,0.8079417854048524,0.8391248252306986
190,301,0.6893305410586965,0.8102820544311526,0.8412441883860182
190,302,0.6931715673290996,0.8125998691932413,0.8433429672187931
190,303,0.6969631236833504,0.814895310723859,0.8454212044720302
190,304,0.7007059841715801,0.817168469493598,0.8474789534824991
190,305,0.7044009083695073,0.8194194447628471,0.8495162775269411
190,306,0.7080486416944234,0.8216483439645145,0.8515332491950018
190,307,0.7116499157132805,0.8238552821166052,0.8535299497884592
190,308,0.7152054484431087,0.8260403812637093,0.8555064687462892
190,309,0.7187159446439736,0.8282037699463984,0.8574629030950092
190,310,0.7221820961046855,0.8303455826975452,0.8593993569237
190,311,0.7256045819214609,0.8324659595645931,0.8613159408831155
190,312,0.7289840687697329,0.8345650456567559,0.8632127717081528
190,313,0.7323212111692999,0.8366429907161776,0.8650899717630542
190,314,0.7356166517429967,0.8386999487120773,0.8669476686085931
190,315,0.7388710214690658,0.8407360774569148,0.8687859945905358
190,316,0.7420849399274018,0.8427515382436308,0.8706050864486483
190,317,0.7452590155398381,0.844746495503065,0.8724050849455276
190,318,0.7483938458046351,0.8467211164806117,0.8741861345144923
190,319,0.7514900175253311,0.8486755709312802,0.8759483829258539
190,320,0.754548107034105,0.8506100308322673,0.8776919809708044
190,321,0.7575686804098026,0.8525246701122758,0.8794170821622331
190,322,0.7605522936907667,0.8544196643967046,0.8811238424517773
